TestTime,DataYear,LocalTime,UUID,Direction,MeanThroughputMbps,MinRTT,LossRate,Subdivision1Name,City,Latitude,Longitude,AccuracyRadiusKm,ASName,ASNumber
2023-12-18 03:56:55.781357 UTC,2023,11:56:55,ndt-virtual-8f258_1700449809_00000000000A9255,Download,19.152234339906503,96.61,0.00021020647147236552,Taipei City,Taipei,25.0504,121.5324,100,Mobile Business Group,17421
2023-12-18 03:51:34.504109 UTC,2023,11:51:34,ndt-wx99j_1699966477_0000000000229F2B,Download,3.2415838581120893,99.0,0.049896587026472893,Taipei City,Taipei,25.0504,121.5324,100,Mobile Business Group,17421
2023-12-18 03:49:04.797687 UTC,2023,11:49:04,ndt-virtual-xvxkc_1700353924_00000000000A6F8C,Download,14.774001463889801,21.107,0.064627537788327874,Taipei City,Taipei,25.0504,121.5324,100,Mobile Business Group,17421
2023-12-18 03:44:41.064290 UTC,2023,11:44:41,ndt-virtual-8f258_1700449809_00000000000A8291,Download,117.41653707581642,23.961,0.0,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2023-12-18 03:44:35.992121 UTC,2023,11:44:35,ndt-kwth4_1700174223_0000000000217440,Download,134.31817171413448,21.874,8.4597196491562319e-06,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2023-12-18 03:39:12.812761 UTC,2023,11:39:12,ndt-virtual-8f258_1700449809_00000000000AA1E0,Download,54.103969783741604,95.47,0.00014096313718892339,Taipei City,Taipei,25.0504,121.5324,100,Mobile Business Group,17421
2023-12-18 03:33:34.184561 UTC,2023,11:33:34,ndt-wx99j_1699966477_0000000000231D6B,Download,29.153073240691963,187.668,0.00052522415816750364,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2023-12-18 03:33:05.542303 UTC,2023,11:33:05,ndt-whwc2_1699924444_000000000023E39F,Download,26.419049018975524,186.171,0.0017916220795180004,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2023-12-18 03:32:01.769891 UTC,2023,11:32:01,ndt-virtual-xvxkc_1700353924_00000000000A6F2E,Download,28.596522077779142,107.586,0.032626126352592634,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2023-12-18 03:29:46.287142 UTC,2023,11:29:46,ndt-virtual-8f258_1700449809_00000000000AA1BE,Download,27.678178033173765,19.746,0.0,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2023-12-18 03:26:08.982580 UTC,2023,11:26:08,ndt-wx99j_1699966477_0000000000239AA1,Download,447.99794703444894,17.395,0.0,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
